id,age,household_income,weight,height,children,happiness,fitness,food_expenses,alcohol_expenses,tattoos,rhine_swimming,data_use,consultations,anual_hiking_hours,sex,education,confession,fasnacht_active,eye_correction
bas_OCVHJ,65.1,8200,62.8,172,2,5,3,443,14,3,0,45,3,66,female,SEK_II,confessionless,no,yes
bas_RNNCO,38.2,6500,76.1,193.1,3,6,3,452,0,9,6,56,2,66,male,obligatory_school,other,no,no
bas_DKEOW,41.2,6600,48.2,167.4,2,6,3,506,0,6,3,88,2,66,female,SEK_III,catholic,no,yes
bas_EAIBU,20.1,7e3,89.6,179.7,3,9,7,365,18,1,4,81,3,62,male,obligatory_school,evangelical-reformed,no,yes
bas_IGQHI,58.5,6300,62.2,176.1,2,7,7,541,32,0,6,79,7,100,female,SEK_II,catholic,no,yes
bas_TRMZP,28.6,7700,70.7,159.4,1,7,5,423,32,0,2,64,3,21,female,obligatory_school,confessionless,no,no
bas_YIDVK,66.1,7700,87.1,177.1,1,6,4,363,59,0,5,64,5,40,male,SEK_III,confessionless,no,yes
bas_KNUHA,66.1,7700,107.2,182.1,2,8,4,504,0,0,2,77,4,70,male,apprenticeship,catholic,no,yes
bas_JYDGJ,31.1,7400,75.7,174.6,1,7,5,488,20,0,8,86,4,62,female,apprenticeship,evangelical-reformed,no,yes
bas_TUBQJ,34.9,8200,71.6,157.8,2,8,6,469,19,0,5,86,1,77,male,SEK_III,confessionless,no,yes
bas_NYDIK,28.9,7400,69,158.9,1,9,2,448,21,0,2,83,3,64,female,obligatory_school,catholic,no,yes
bas_UGUZY,40.1,7300,67.9,157.1,1,9,5,440,0,6,7,87,4,35,female,SEK_III,confessionless,no,no
bas_BCIVR,57.9,9e3,104.3,174.7,3,9,6,480,35,4,3,91,1,27,male,SEK_III,confessionless,no,yes
bas_TRRCJ,58.3,6300,98.1,159.7,1,7,7,395,35,0,4,92,4,31,male,SEK_III,confessionless,no,no
bas_BTZLQ,28.5,8700,76.1,186.1,1,7,3,527,30,0,4,75,6,60,female,apprenticeship,confessionless,no,yes
bas_GGRUS,40.8,5700,91.8,176.8,1,6,4,362,37,0,5,94,4,14,male,apprenticeship,evangelical-reformed,no,no
bas_PKKWS,53.5,5500,68.2,144.4,1,9,4,422,0,4,3,101,4,73,female,apprenticeship,evangelical-reformed,no,no
bas_FBZET,35.4,7e3,80.1,176.1,1,9,1,572,31,6,7,97,1,91,male,apprenticeship,evangelical-reformed,no,yes
bas_MEKCW,31.8,8100,105.4,161.7,4,9,4,339,27,0,5,89,2,88,male,apprenticeship,confessionless,no,no
bas_YJNRG,67.2,8400,77.5,184.8,2,8,2,339,67,0,1,83,3,43,male,apprenticeship,catholic,no,yes
bas_THRYT,66.7,8e3,100.9,162.1,3,6,9,307,40,0,0,70,4,92,male,apprenticeship,confessionless,no,no
bas_OMXDW,60.9,6600,64.4,164.1,2,5,2,458,0,0,2,77,5,60,female,SEK_II,evangelical-reformed,no,yes
bas_QNAVE,27.4,7300,72.8,173.8,1,7,6,292,34,5,5,77,4,79,male,SEK_III,evangelical-reformed,no,no
bas_LJBBU,53.1,8200,60.8,182.1,1,9,7,271,68,9,2,112,2,61,male,apprenticeship,evangelical-reformed,no,yes
bas_KEZJO,25.1,6800,63.1,193.2,1,8,6,396,19,0,6,76,7,95,female,apprenticeship,catholic,no,no
bas_FSZUL,66.1,6500,65.9,153,3,5,6,451,0,0,0,63,3,30,female,SEK_III,other,no,no
bas_GNLTU,43.5,6800,63.3,165.3,2,9,2,468,16,3,3,74,1,104,female,SEK_III,catholic,no,yes
bas_JQOCB,22.8,6300,63.3,165.1,3,5,4,443,25,0,3,92,1,67,female,obligatory_school,confessionless,no,yes
bas_WEYAM,23.8,6300,70.4,179,1,7,3,445,27,0,9,100,8,72,female,apprenticeship,muslim,yes,yes
bas_HTWED,56.4,7400,75.4,158.7,2,9,2,426,49,0,5,79,3,105,male,apprenticeship,confessionless,no,no
bas_SIROS,72.8,7900,85.1,179,3,9,6,460,0,0,3,78,2,72,male,obligatory_school,confessionless,no,yes
bas_OFCLY,25.7,6300,77.2,171,1,5,4,428,0,0,1,103,2,49,male,SEK_III,catholic,no,yes
bas_ELSKK,75.2,8700,56.6,160.3,1,8,6,381,22,2,5,112,4,49,female,apprenticeship,catholic,no,yes
bas_XPQFU,73.3,7700,74.2,170.4,0,9,8,463,0,0,7,66,3,59,female,apprenticeship,catholic,no,yes
bas_OJHVM,35.7,5700,50.7,190.6,2,9,9,450,16,2,2,98,4,71,female,SEK_III,confessionless,no,no
bas_UYESB,67.9,7500,73.2,168.7,2,6,9,495,22,0,8,86,3,29,female,apprenticeship,confessionless,no,yes
bas_CPOUB,22.3,7200,76.5,173.7,1,8,6,510,41,0,4,82,1,24,male,apprenticeship,confessionless,no,yes
bas_MNMWB,30.7,9500,60.1,153.3,2,9,10,559,33,0,7,110,5,62,female,obligatory_school,confessionless,no,no
bas_JUQEM,50.1,7400,84.4,178.2,2,9,5,470,31,0,4,84,3,39,male,obligatory_school,muslim,no,yes
bas_MKOAH,55,4500,49.9,165.6,1,6,4,339,12,0,2,79,2,72,female,obligatory_school,catholic,no,no
bas_LWMOC,36.2,8e3,66.3,164,1,6,2,493,21,0,6,93,7,100,female,apprenticeship,other,no,no
bas_VIGGM,86,7100,84.9,173.2,1,9,8,362,44,6,4,75,3,55,male,apprenticeship,other,no,yes
bas_DOQLZ,27.9,5e3,73.1,169.4,1,7,3,325,40,0,5,83,3,47,male,SEK_III,catholic,no,yes
bas_MQRXK,45.3,5100,57.1,156.8,2,9,6,529,30,6,2,96,4,72,female,apprenticeship,catholic,no,no
bas_MBJPW,46.5,9700,107.6,168.8,1,9,4,342,39,0,5,74,2,51,male,apprenticeship,evangelical-reformed,no,yes
bas_HXSLU,38.5,7200,89.6,171.6,0,7,7,503,19,7,6,81,5,58,male,apprenticeship,other,no,yes
bas_DHIZA,44.2,6700,52.8,175.6,2,9,5,392,20,0,2,88,6,83,female,apprenticeship,evangelical-reformed,no,yes
bas_VJUJL,50,9500,73,153.7,2,9,9,526,9,0,1,92,5,52,female,apprenticeship,catholic,no,yes
bas_WQBZP,32.6,6e3,70.2,154.9,4,7,3,340,35,0,5,126,3,77,male,obligatory_school,catholic,no,yes
bas_DZLNP,29,7700,63.3,160.4,1,9,4,521,17,0,3,71,6,67,female,SEK_III,other,yes,yes
bas_PJQNA,27.7,6e3,95,162,2,9,8,462,54,0,4,91,2,55,male,SEK_III,catholic,no,yes
bas_QFEKH,66.1,6500,80.4,196.3,1,6,6,405,0,7,4,117,3,34,male,obligatory_school,evangelical-reformed,no,no
bas_GNQHG,66.1,7900,95.1,156.6,1,6,5,448,57,0,3,93,4,72,male,SEK_III,evangelical-reformed,no,no
bas_TAYNH,28,8400,94.8,186.2,3,9,5,469,48,0,3,86,2,67,male,apprenticeship,confessionless,no,no
bas_FYYYU,57.8,8500,85.8,175.9,1,6,8,352,29,0,6,20,4,6,male,SEK_III,evangelical-reformed,no,no
bas_PELFP,51.9,6200,96.3,161.3,1,7,6,520,0,0,2,90,0,98,male,SEK_III,confessionless,no,no
bas_BWMKN,68.3,7200,90.1,193.7,1,6,1,355,0,4,4,106,3,96,male,SEK_III,confessionless,no,no
bas_NVIPG,43.7,6900,53.5,157.5,1,5,5,448,22,9,4,78,6,67,female,SEK_II,confessionless,no,yes
bas_DQFIR,36.9,5800,69.3,166.3,1,6,3,371,31,0,8,118,5,67,female,apprenticeship,evangelical-reformed,no,yes
bas_USQEU,75.7,8500,83,186.3,1,6,2,458,25,4,2,72,2,57,male,SEK_III,confessionless,no,no
bas_QNIQN,66.1,8200,70.3,155.9,1,9,4,425,17,4,6,94,7,56,female,SEK_III,catholic,no,yes
bas_XZUNC,66.1,7900,67.4,179.5,3,7,6,364,47,5,2,71,2,97,male,apprenticeship,catholic,no,no
bas_CCDUN,22.9,8500,77.4,165.9,1,6,9,497,24,1,3,72,4,42,male,SEK_III,catholic,no,no
bas_PUPKJ,66.1,6700,70.7,199.5,1,9,5,250,62,0,8,70,3,54,male,SEK_III,evangelical-reformed,no,yes
bas_UJBMB,64.2,5700,68.7,157.7,5,8,2,514,28,0,7,86,1,75,female,obligatory_school,catholic,yes,yes
bas_RIVGP,38.7,8800,66.4,149.4,1,10,7,382,18,7,0,84,1,64,female,obligatory_school,catholic,no,no
bas_BSHIP,49.1,6400,46.9,149.9,3,9,2,401,40,0,6,99,5,55,female,SEK_III,confessionless,no,yes
bas_KSQIT,57,7600,101.9,186.2,1,9,4,483,25,0,3,99,3,77,male,SEK_III,catholic,no,yes
bas_YGTSC,66.1,7500,97.4,174.2,1,8,5,421,0,0,7,96,3,14,male,apprenticeship,catholic,no,yes
bas_ICELG,55.7,6700,72.4,146.5,1,6,6,328,34,2,7,55,4,117,female,apprenticeship,evangelical-reformed,no,no
bas_MOHVY,39,5600,78,162.1,1,9,4,387,17,1,2,111,4,59,female,apprenticeship,other,no,no
bas_EVCAY,23.5,8300,68.7,177.4,3,9,8,665,18,0,7,53,5,39,female,SEK_III,confessionless,no,yes
bas_WUWFC,48.6,6400,105.8,196.9,2,9,4,317,69,6,8,112,0,43,male,apprenticeship,muslim,no,yes
bas_ADHBX,52.8,7600,61,157.9,1,7,2,297,41,0,1,124,2,78,female,apprenticeship,catholic,no,yes
bas_VWKDN,52.4,6800,56,177.5,3,8,6,358,41,0,6,51,6,89,female,apprenticeship,catholic,no,yes
bas_VJHAO,20.8,5400,79.2,170.1,1,9,1,356,61,5,4,79,0,94,male,apprenticeship,confessionless,no,yes
bas_SGPUE,27.4,8100,77.5,162.8,2,6,7,411,25,0,3,33,7,64,female,apprenticeship,confessionless,no,no
bas_ZKWFU,71.1,4500,51.1,161.3,1,9,5,566,23,1,2,81,3,74,female,SEK_III,catholic,no,yes
bas_VGOJE,24,6700,54.7,178.9,3,6,6,480,24,2,1,100,1,75,female,apprenticeship,catholic,no,yes
bas_BBLOY,43.7,6800,51.8,160.1,2,6,5,518,30,0,6,111,3,124,female,obligatory_school,other,no,yes
bas_YSJAF,38.7,7200,65.2,177.6,0,6,7,324,0,0,3,107,2,94,male,apprenticeship,catholic,no,no
bas_ALLVS,34.8,7700,71.5,146.7,1,8,4,480,6,4,0,62,5,83,female,SEK_III,catholic,no,no
bas_LQZVT,66.1,7300,88.2,187.4,2,6,5,373,34,7,7,75,0,51,male,SEK_III,confessionless,no,no
bas_VDRJC,62.8,7100,68.1,165.3,2,6,5,468,23,0,8,104,4,49,female,SEK_III,confessionless,no,yes
bas_FHRGF,44.3,6e3,102.6,176.5,1,7,4,418,39,7,5,112,4,79,male,SEK_III,confessionless,no,yes
bas_OJNCS,66.1,5700,58.1,163.9,0,9,6,353,3,0,10,84,4,53,female,apprenticeship,muslim,no,no
bas_GRYKA,41.9,8800,63.7,162.9,2,6,4,556,11,0,1,74,5,44,female,SEK_III,evangelical-reformed,no,yes
bas_NABQQ,35.4,7300,65.4,164,1,8,7,414,0,4,3,101,10,63,female,apprenticeship,other,no,yes
bas_YONOL,21.1,6400,103.8,162.2,2,6,7,524,48,0,2,69,3,47,male,apprenticeship,evangelical-reformed,no,no
bas_JJWQX,66.1,7600,51.7,154,0,9,10,369,20,0,7,108,8,9,female,obligatory_school,catholic,no,yes
bas_FQZBK,63.6,5200,98.1,181.4,1,7,6,471,0,3,6,92,2,76,male,apprenticeship,confessionless,no,yes
bas_FQVGG,21.1,5600,92,164.4,1,9,1,552,44,8,2,91,3,32,male,apprenticeship,evangelical-reformed,no,yes
bas_PGDCH,63.7,7600,77.8,185.4,1,9,6,427,11,0,2,71,8,37,female,SEK_III,confessionless,no,yes
bas_UFIKY,25.6,6e3,102.5,184.9,0,9,6,646,47,0,0,89,4,102,male,apprenticeship,catholic,no,no
bas_CEQSV,66.1,5600,96.4,168.5,3,5,5,447,0,0,3,92,1,69,male,SEK_III,confessionless,no,no
bas_WUOUB,55.1,8e3,74.2,162.7,2,6,2,538,35,5,0,90,6,85,female,apprenticeship,other,no,yes
bas_PBAAL,66.1,7e3,60.9,169.9,1,9,5,598,11,0,2,68,7,38,female,obligatory_school,confessionless,no,no
bas_FLDQX,59.1,7900,90.5,183.3,3,5,5,467,0,4,7,119,0,48,male,SEK_III,catholic,no,yes
bas_CZTPB,41.1,8200,79.1,181.3,0,9,7,535,0,0,4,46,1,83,male,SEK_II,evangelical-reformed,no,yes
bas_QKJOU,18.4,7400,43.5,165,4,8,7,338,37,0,4,76,3,79,female,SEK_III,catholic,no,no
bas_YPPKA,43.1,6400,87.4,170.8,1,9,6,400,0,6,0,96,1,86,male,SEK_III,evangelical-reformed,no,yes
bas_NULLJ,46.4,6500,73.7,164.1,2,7,6,437,39,0,3,99,3,46,female,obligatory_school,confessionless,no,no
bas_SIQSJ,77.6,6600,64.4,164.9,1,9,5,337,29,4,4,73,6,53,female,SEK_III,catholic,no,yes
bas_VFIVJ,51,6500,65.8,162.8,4,9,4,217,20,0,3,77,6,68,female,obligatory_school,evangelical-reformed,no,yes
bas_SCYUO,40.6,8900,74.1,155.5,0,9,6,408,21,3,6,115,7,66,female,apprenticeship,catholic,no,yes
bas_DWZCA,66.1,6200,95.8,169.6,1,6,6,444,33,0,6,81,4,34,male,SEK_III,other,no,no
bas_GAOMZ,58,6900,37.9,174,2,5,7,472,25,0,5,98,5,46,female,SEK_II,muslim,no,no
bas_QHXMA,58.4,4600,53.6,162.9,1,6,3,311,19,0,2,119,6,51,female,apprenticeship,evangelical-reformed,no,no
bas_ZDOEQ,33.4,7400,77.6,197,2,9,4,366,0,0,3,85,3,62,male,apprenticeship,catholic,no,no
bas_SBEGN,23.1,7e3,77.4,145,3,9,4,524,20,0,1,116,1,68,female,apprenticeship,evangelical-reformed,no,yes
bas_LDFEF,41.7,7900,89.4,182.9,1,5,4,373,47,0,3,111,3,89,male,SEK_III,catholic,no,yes
bas_AVDNX,54.6,6800,68,164.9,0,9,5,308,27,3,8,101,2,84,female,SEK_III,confessionless,no,yes
bas_CFGJQ,66.1,5900,63.1,168.7,1,9,6,388,20,0,6,90,4,52,female,SEK_III,confessionless,no,yes
bas_YCVTP,46,7e3,52.6,158.3,1,9,8,328,20,0,2,64,5,79,female,SEK_II,catholic,no,no
bas_IORIY,24.2,6e3,58,174.6,0,7,5,485,25,1,5,103,5,37,male,SEK_III,confessionless,no,yes
bas_ABGRB,66.1,6100,57.5,174.5,1,6,5,386,12,0,3,59,1,68,female,apprenticeship,catholic,no,yes
bas_WLLHQ,66.1,8300,75.4,178.2,4,7,4,383,18,0,5,71,2,72,male,apprenticeship,evangelical-reformed,no,no
bas_BTWAC,84.7,7600,78.8,165.3,1,6,6,470,0,0,6,103,4,48,female,SEK_III,catholic,no,yes
bas_NZKWT,56.8,5700,59.1,172.9,1,9,3,509,0,0,1,92,3,44,female,apprenticeship,confessionless,no,yes
bas_EBQXH,37,6e3,59,147.9,2,9,9,429,29,0,6,111,3,58,female,apprenticeship,catholic,no,no
bas_MDXBL,55,7600,89.6,189.6,1,9,5,331,14,0,0,90,4,27,male,SEK_III,catholic,no,yes
bas_JNCOP,41.4,6400,83.8,199.9,3,9,1,366,37,1,1,109,4,76,male,apprenticeship,evangelical-reformed,no,no
bas_HZIEQ,41.3,7300,53.9,158.5,4,9,6,381,0,0,6,54,3,66,female,obligatory_school,other,no,yes
bas_XRAPS,50.3,7400,80.2,168.4,1,9,5,543,68,0,2,82,3,102,male,SEK_III,evangelical-reformed,no,yes
bas_XVYZN,25.4,6600,62.7,166.2,0,9,7,567,35,0,4,50,8,38,female,SEK_III,catholic,no,yes
bas_OKEWT,50.8,6800,57.3,169.2,3,6,2,371,27,0,1,90,7,63,female,apprenticeship,catholic,no,no
bas_AZFEL,44.5,7400,54,166.9,4,9,6,463,16,0,1,89,3,68,female,SEK_III,catholic,no,yes
bas_MIPWY,25.7,7100,79.5,167.3,1,9,6,372,35,0,7,83,6,57,male,SEK_III,evangelical-reformed,no,yes
bas_FSUJI,49.7,9100,95,172.1,1,5,3,468,46,0,3,90,2,46,male,apprenticeship,catholic,no,yes
bas_XSBTG,66.1,8800,82.5,158.3,1,9,1,503,45,4,2,110,3,32,male,apprenticeship,evangelical-reformed,no,yes
bas_XJADL,66.1,6200,84.3,171.8,1,6,9,406,38,0,5,103,5,34,male,SEK_III,confessionless,no,no
bas_YTXGI,48.6,7600,83.6,186.7,3,6,3,347,58,4,3,79,3,65,male,apprenticeship,evangelical-reformed,no,yes
bas_QPNAE,33.6,8e3,80.2,178.6,3,6,3,484,79,0,2,93,3,33,male,obligatory_school,confessionless,no,yes
bas_CFJXF,37.3,6e3,62.9,168.2,1,9,6,296,35,2,4,83,5,94,female,SEK_III,muslim,no,yes
bas_SYEIV,40.6,6900,66.9,161.1,1,5,3,461,0,0,0,65,6,59,female,apprenticeship,catholic,no,yes
bas_YDYVL,66.1,9e3,75.4,185.3,1,6,3,498,70,0,2,70,3,82,male,apprenticeship,evangelical-reformed,no,no
bas_UUUUD,67.5,7700,99.2,178.6,4,6,9,502,48,5,0,94,3,71,male,apprenticeship,catholic,no,yes
bas_PHUSG,56.4,6800,93.9,187.9,1,5,8,579,0,0,4,75,2,51,male,SEK_III,confessionless,no,no
bas_ORZAJ,31.1,7200,59.7,151.6,2,6,4,316,29,2,4,107,8,64,female,apprenticeship,catholic,no,yes
bas_OMUJI,31.5,8300,63.6,161.2,1,7,6,411,4,0,5,94,4,59,female,apprenticeship,confessionless,no,no
bas_JZFUO,47,5100,76.3,173.4,0,9,4,380,29,3,5,89,3,55,female,apprenticeship,catholic,no,no
bas_OEUSY,72.5,6400,73.7,192.5,1,6,4,202,0,0,6,88,4,67,male,SEK_III,confessionless,no,no
bas_PAEOX,54.8,7100,69.7,157.2,0,8,5,520,29,0,9,77,2,67,female,obligatory_school,evangelical-reformed,no,yes
bas_RUIKS,50.5,9100,67,183.2,4,7,3,495,31,2,4,61,4,66,male,apprenticeship,evangelical-reformed,no,yes
bas_TPWSH,42.4,7700,70.7,178.2,1,9,7,346,38,0,5,67,3,77,male,SEK_III,catholic,no,yes
bas_IFPUQ,34.5,8600,88.8,173.8,1,9,4,466,37,0,4,69,3,51,male,obligatory_school,confessionless,no,yes
bas_YNEOJ,57.9,8e3,96.9,168.8,2,9,5,423,32,0,7,77,3,72,male,SEK_III,catholic,no,no
bas_ZKXAH,66.4,7e3,98,173.5,1,6,7,200,38,0,8,50,2,14,male,obligatory_school,catholic,no,no
bas_HIPZX,75,6500,66.9,162.3,2,9,3,448,23,2,0,113,4,70,female,apprenticeship,confessionless,yes,no
bas_HMPSF,66.1,6900,102.7,181.8,3,7,1,451,50,0,1,96,2,41,male,apprenticeship,catholic,no,no
bas_ZZPWL,41,6500,103.2,184.5,2,9,3,518,45,0,0,76,4,83,male,apprenticeship,other,no,yes
bas_QIOYC,55.6,6200,85,168.1,2,9,8,494,41,0,5,82,2,39,male,apprenticeship,catholic,no,yes
bas_ZWBNY,43,7e3,65.4,183,3,5,5,520,32,9,5,54,6,69,female,apprenticeship,evangelical-reformed,no,yes
bas_VLNSM,66.1,7300,63.1,181.8,1,8,2,442,28,6,7,88,4,54,male,apprenticeship,confessionless,no,no
bas_LIYXH,62.8,6500,63,179.6,1,9,5,472,42,2,9,109,3,40,male,SEK_III,evangelical-reformed,no,yes
bas_BCOUM,29.1,8800,77.3,150.6,1,7,6,439,14,5,5,107,4,53,female,apprenticeship,catholic,no,no
bas_IOVNJ,66.1,9100,83.7,169.7,2,9,5,426,45,0,5,104,2,57,male,apprenticeship,confessionless,no,no
bas_SPSSP,29.3,7200,72.3,141.3,1,9,2,420,0,3,2,85,6,107,female,SEK_III,catholic,no,yes
bas_SLWPE,29.1,8800,95.1,195.3,1,6,6,524,42,0,8,87,1,53,male,obligatory_school,other,no,yes
bas_IRTUG,53,5800,95.8,183.2,2,9,7,514,41,2,4,35,3,22,male,apprenticeship,catholic,no,no
bas_SRXTP,65.9,9200,91.3,160,1,8,4,490,40,5,8,69,5,79,female,SEK_III,catholic,yes,yes
bas_YZPKB,26,6900,76.8,172,0,7,5,418,31,0,1,93,3,90,male,apprenticeship,catholic,no,yes
bas_FICQZ,42.4,8500,83.1,178.1,2,8,0,427,0,1,0,97,3,49,male,SEK_III,muslim,no,no
bas_ZSHIV,19.9,5400,70.3,179.7,2,6,7,338,13,0,1,118,1,55,male,apprenticeship,catholic,no,no
bas_CQGAM,66.1,7800,90.8,175.3,0,9,5,411,30,0,3,82,4,89,male,SEK_III,confessionless,no,yes
bas_AUOTR,35.9,7800,83.7,176.7,1,9,7,451,55,0,4,102,4,76,male,apprenticeship,catholic,no,no
bas_QLXGD,46.5,8e3,45.5,159.6,0,7,5,425,14,0,7,70,4,38,female,apprenticeship,evangelical-reformed,no,yes
bas_CMDPX,61.4,6400,61.5,161.4,1,6,5,393,31,0,5,64,3,66,female,SEK_III,confessionless,no,no
bas_WAQWO,27.7,9900,85.9,177.5,3,9,6,460,37,0,1,100,3,62,male,SEK_III,evangelical-reformed,no,yes
bas_HYBCK,66.1,9100,94.3,160.3,2,6,4,391,65,0,0,112,3,36,male,apprenticeship,evangelical-reformed,no,yes
bas_HHNJR,69.7,8e3,87.4,173.8,1,5,4,411,17,0,5,85,3,72,male,SEK_III,catholic,no,yes
bas_MMXBK,37.5,6800,67.3,145.7,2,6,6,421,27,0,4,96,7,68,female,apprenticeship,catholic,no,yes
bas_URGKH,40.2,6200,59.1,166.1,2,9,7,438,0,3,3,78,7,53,female,apprenticeship,confessionless,no,yes
bas_BDNZO,66.1,6600,70.5,154.4,2,6,4,580,32,4,3,68,4,71,female,apprenticeship,evangelical-reformed,no,no
bas_BUZKP,49.8,4800,63.1,185.9,3,9,4,512,0,0,2,106,1,75,female,apprenticeship,evangelical-reformed,no,yes
bas_YESTS,36.2,6700,92.2,166.7,1,7,3,560,53,0,6,53,4,6,male,SEK_III,evangelical-reformed,no,no
bas_WIRRX,57.9,6900,59.9,169.6,2,7,3,413,29,0,5,122,4,64,female,SEK_II,muslim,no,yes
bas_IDVCH,67.6,8500,110,179.8,1,9,6,325,25,0,5,71,1,84,male,SEK_III,confessionless,no,yes
bas_OOJVT,52.6,7400,94.4,173.4,1,9,6,408,0,5,3,107,3,84,male,SEK_III,confessionless,no,no
bas_NWBKW,35.2,5900,80.8,179.1,0,6,8,417,63,0,3,108,3,30,male,SEK_III,muslim,no,yes
bas_KIKUP,51.1,8400,80.7,196.8,1,7,6,478,61,6,6,62,4,83,male,apprenticeship,catholic,no,yes
bas_YWGOX,34.3,6200,83.5,201.2,0,9,5,524,44,11,2,87,3,33,male,SEK_III,confessionless,no,yes
bas_REYFD,66.1,5800,74,172.7,0,9,5,501,38,0,5,107,4,86,male,apprenticeship,other,no,no
bas_MEFHO,18.7,8e3,73.1,182.4,2,7,7,489,0,5,3,72,2,57,female,SEK_II,muslim,no,yes
bas_VKSGW,66.1,7100,78.4,186,1,9,6,495,43,0,0,84,3,60,female,SEK_III,catholic,no,yes
bas_BPLZU,66.1,7200,78.7,183.2,3,9,2,417,25,0,4,102,3,50,male,obligatory_school,evangelical-reformed,no,no
bas_QYAVW,44,7900,83.9,172,2,9,4,328,31,10,8,89,3,54,male,SEK_III,evangelical-reformed,no,yes
bas_ENWSR,65,6e3,63,159.2,2,9,4,324,11,0,3,101,3,123,female,SEK_II,catholic,no,yes
bas_ZKIPJ,23.1,8200,64.3,179.8,1,5,5,533,19,4,5,101,6,22,female,apprenticeship,catholic,no,yes
bas_IVBIP,26.3,6800,66.9,149.8,1,6,6,344,0,0,1,93,4,57,female,SEK_III,confessionless,no,yes
bas_JSAGQ,27.8,7500,105.6,159.6,1,5,5,277,0,0,6,90,2,69,male,apprenticeship,catholic,no,yes
bas_KCSEX,69.5,8100,62.2,159.9,2,7,3,502,31,0,6,122,3,40,female,SEK_III,confessionless,no,no
bas_MACTL,66.1,7e3,68.3,186.1,1,9,6,383,22,0,7,89,6,99,female,SEK_III,confessionless,no,yes
bas_JOTAV,76,7300,95.7,179.2,2,9,0,474,36,0,6,108,4,110,male,SEK_III,confessionless,no,yes
bas_XDKNC,45.4,7700,84.2,170.2,2,7,5,551,35,6,4,107,3,16,male,apprenticeship,confessionless,no,yes
bas_QZPAL,53.6,7900,43.3,162.8,1,9,8,422,0,2,5,100,3,64,female,apprenticeship,confessionless,no,yes
bas_ODTKG,52.3,7100,75.2,172,1,5,5,433,10,0,5,140,9,88,female,SEK_III,confessionless,no,yes
bas_TUYZR,52.6,6900,64.2,167.2,2,5,7,408,2,7,0,109,3,49,female,apprenticeship,catholic,no,yes
bas_QGMLQ,53.2,8700,78.7,157.9,1,5,6,421,32,0,1,91,3,60,male,obligatory_school,catholic,no,no
bas_NEASS,66.1,5e3,74.6,156.9,2,6,5,460,18,0,0,90,5,37,female,apprenticeship,confessionless,no,yes
bas_WPAJI,31.9,6400,85.9,197.6,1,9,8,431,19,6,8,71,2,42,male,SEK_III,confessionless,no,yes
bas_CBOVT,35.2,5800,81.6,187.8,2,6,7,497,23,7,5,82,2,94,male,SEK_III,confessionless,no,yes
bas_JVXYU,67.1,6600,81,179.5,1,9,5,311,30,7,1,94,4,66,male,SEK_III,confessionless,no,no
bas_IBCYD,46.2,8700,87.6,191.7,2,8,3,417,52,6,7,65,4,81,male,apprenticeship,evangelical-reformed,no,yes
bas_WUTTF,46.4,6200,62,176.6,0,9,8,367,28,2,5,83,5,63,female,apprenticeship,confessionless,no,no
bas_TLFDP,38.6,8500,88.7,173.4,4,6,3,482,27,0,3,88,5,18,male,SEK_III,confessionless,no,no
bas_LTNTX,49.1,6200,79.7,174.3,2,9,6,528,51,3,6,95,4,79,male,SEK_III,evangelical-reformed,no,no
bas_JLZGG,46.5,6300,81.2,186.8,3,8,2,325,69,0,4,92,8,59,male,apprenticeship,muslim,no,yes
bas_UINTG,28.4,6100,72.9,170.9,1,9,5,388,0,6,7,85,5,59,female,SEK_III,evangelical-reformed,no,no
bas_YUTMU,34.1,5500,69.1,166.6,1,9,4,494,36,0,7,62,2,59,male,apprenticeship,muslim,no,yes
bas_HDARR,35.6,7100,68.6,167.4,1,5,9,466,37,3,5,67,4,93,female,SEK_III,catholic,no,no
bas_XOCNG,66.1,6100,90.4,178.9,3,9,8,398,28,0,7,78,3,69,male,SEK_II,other,no,no
bas_ECWYL,58.9,6200,87.7,177,1,9,7,344,18,0,9,89,4,68,male,SEK_II,confessionless,no,yes
bas_MMCRT,20.8,8900,102.9,183.1,1,9,7,421,35,8,10,113,3,0,male,apprenticeship,catholic,no,yes
bas_ZCEPE,63.3,6600,96.5,178.1,1,7,7,465,49,7,9,89,5,76,male,SEK_III,catholic,no,no
bas_SPSSM,66.1,7e3,88.2,176.7,4,7,7,517,60,7,0,63,3,101,male,SEK_III,other,no,yes
bas_MPVBK,50.5,7100,60.2,159.4,0,7,6,424,26,0,10,125,2,71,female,apprenticeship,confessionless,no,yes
bas_POEFG,44,7300,86.7,179.8,2,9,6,567,0,0,3,44,5,48,male,apprenticeship,catholic,no,yes
bas_MTOMU,53.6,7700,104.6,177.5,1,9,8,275,72,5,3,126,3,65,male,obligatory_school,evangelical-reformed,no,no
bas_AFQQV,50.5,8300,81.9,174,1,9,4,451,0,7,1,69,2,54,male,apprenticeship,catholic,no,yes
bas_LQLXC,39.7,6800,83.3,195.1,1,9,8,426,44,0,3,34,4,56,male,obligatory_school,catholic,no,yes
bas_LWMPD,42.3,7200,64.7,173.9,2,9,3,490,19,0,2,105,4,84,female,obligatory_school,catholic,no,no
bas_SXAMB,66.6,6400,56.7,152.8,3,7,7,398,30,0,0,57,7,68,female,SEK_III,muslim,no,yes
bas_WHAVM,20,8700,80.9,187.4,4,7,5,440,60,0,7,118,5,70,male,SEK_III,catholic,no,yes
